freqMGCplus_2,FFTmagMGCplus_2
0.004796163069544364,0.0009064924015682903
0.009592326139088728,0.00471542679732763
0.014388489208633093,0.0016500213979759378
0.019184652278177457,0.0007319316825407089
0.02398081534772182,0.0026092159078925916
0.028776978417266185,0.004387807189584427
0.03357314148681055,0.002732474694900914
0.03836930455635491,0.009332544357073052
0.043165467625899276,0.005364283008376737
0.04796163069544364,0.001838499004410429
0.05275779376498801,0.01662999219769784
0.05755395683453237,0.00243358088121815
0.06235011990407673,0.004435621483669682
0.0671462829736211,0.007618317369046953
0.07194244604316546,0.003025760276108244
0.07673860911270983,0.0026696535481180446
0.08153477218225419,0.010203239407368652
0.08633093525179855,0.0017722448555684037
0.09112709832134291,0.005687972149493727
0.09592326139088728,0.007546384590733553
0.10071942446043165,0.005126265773962283
0.10551558752997602,0.0058147155706812104
0.11031175059952038,0.003174645925871363
0.11510791366906474,0.0013666003669615585
0.1199040767386091,0.002542435923578903
0.12470023980815347,0.004684876783431237
0.12949640287769784,0.003740444072158204
0.1342925659472422,0.0021647602334392917
0.13908872901678657,0.002720996590369207
0.14388489208633093,0.004516527355475469
0.1486810551558753,0.0017359970572854802
0.15347721822541965,0.0019283173877887906
0.15827338129496402,0.007086917358823139
0.16306954436450838,0.000853202669590025
0.16786570743405274,0.002927116767650419
0.1726618705035971,0.0016457683478676576
0.17745803357314147,0.0003019105028171857
0.18225419664268583,0.0013733788841725268
0.1870503597122302,0.000510413558512804
0.19184652278177455,0.0017239847637058026
0.19664268585131894,0.001801861781924473
0.2014388489208633,7.944789525506287e-05
0.20623501199040767,0.0006104145898482931
0.21103117505995203,0.0018840882112616008
0.2158273381294964,0.0013429265708078018
0.22062350119904076,0.0013556328771353273
0.22541966426858512,0.0018061112644796383
0.23021582733812948,0.0011779440828231453
0.23501199040767384,0.0003900719391404398
0.2398081534772182,0.0011985780659313553
0.24460431654676257,0.0004752764707398022
0.24940047961630693,0.0005373031752023078
0.2541966426858513,0.0021122809691645856
0.2589928057553957,0.0013318730793497728
0.26378896882494,0.0005353648823905267
0.2685851318944844,0.00021007957976556976
0.27338129496402874,0.0013128302945034263
0.27817745803357313,0.0016521525167839475
0.28297362110311747,0.0009295343531282082
0.28776978417266186,0.001676093432282739
0.2925659472422062,0.0007351369715650065
0.2973621103117506,0.0012569848741038712
0.3021582733812949,0.0021450926986235834
0.3069544364508393,0.0020662775881494597
0.3117505995203837,0.0021573431556333083
0.31654676258992803,0.0009729448752821659
0.3213429256594724,0.00038315348365984054
0.32613908872901676,0.0005986580439274377
0.33093525179856115,0.0003437988296955177
0.3357314148681055,0.000923809104950255
0.3405275779376499,0.0012783874136109465
0.3453237410071942,0.00020003277562305168
0.3501199040767386,0.0009326293796614617
0.35491606714628293,0.0004823786172566105
0.3597122302158273,0.0006095327715974552
0.36450839328537166,0.0005078972032286511
0.36930455635491605,0.0014853194818679938
0.3741007194244604,0.0010757301896301581
0.37889688249400477,0.0008521393088855931
0.3836930455635491,0.0006493977228302553
0.3884892086330935,0.0013196333811064803
0.3932853717026379,0.0004779005790221702
0.3980815347721822,0.0005851068313324877
0.4028776978417266,0.0007131903469865544
0.40767386091127095,0.0003536919393169573
0.41247002398081534,0.0010139612192120312
0.41726618705035967,0.000258421435713622
0.42206235011990406,0.000684682671222829
0.4268585131894484,0.0004012429104820684
0.4316546762589928,0.00022059061884048198
0.4364508393285371,0.0006392824625317393
0.4412470023980815,0.0004333463287765161
0.44604316546762585,0.0004731818147790525
0.45083932853717024,0.0007710384214480418
0.45563549160671457,0.0004640577310199238
0.46043165467625896,0.0004603796055188123
0.46522781774580335,0.0006653826771170477
0.4700239808153477,0.000874115379030723
0.4748201438848921,0.00034244916752677385
0.4796163069544364,0.0005656409555259143
0.4844124700239808,0.0005728457712208155
0.48920863309352514,0.0007213036485604709
0.4940047961630695,0.0006572470680441716
0.49880095923261386,0.0004658691059111671
0.5035971223021583,0.0012091082886954037
0.5083932853717026,0.0011921115793487832
0.5131894484412469,0.0011653181950422292
0.5179856115107914,0.001012257877884727
0.5227817745803357,0.0009354329055091495
0.52757793764988,0.0008312546484432657
0.5323741007194244,0.00011174040780800983
0.5371702637889688,0.0006939518349881121
0.5419664268585132,0.00028353329530917185
0.5467625899280575,0.0006190947965661849
0.5515587529976019,0.00020760041945437253
0.5563549160671463,0.0007160303486271341
0.5611510791366906,0.0005073464242627069
0.5659472422062349,0.00032437026986689943
0.5707434052757794,0.00039743862359823014
0.5755395683453237,0.0004489593651526898
0.580335731414868,0.0006981643069556832
0.5851318944844124,0.001615029497986596
0.5899280575539568,0.0004208816733110336
0.5947242206235012,0.000596216680388684
0.5995203836930455,0.0003446882393063792
0.6043165467625898,0.00089175533237484
0.6091127098321343,0.0009653615122679362
0.6139088729016786,0.001033060182760244
0.618705035971223,0.0007272696720030615
0.6235011990407674,0.001089841935243814
0.6282973621103117,0.0008994832401315537
0.6330935251798561,0.0007556627728095656
0.6378896882494004,0.000291217187879959
0.6426858513189448,0.00045986658953430486
0.6474820143884892,0.0008461532367338441
0.6522781774580335,0.0008366430778976501
0.6570743405275778,0.0003491239331386448
0.6618705035971223,0.0015997081959676712
0.6666666666666666,0.0020191518688026638
0.671462829736211,0.0010415300710052535
0.6762589928057553,6.506383664871908e-05
0.6810551558752997,0.00068344208546837
0.6858513189448441,0.0018446771393246836
0.6906474820143884,0.0013080446397201245
0.6954436450839329,0.0006178329990417436
0.7002398081534772,0.001087673792504877
0.7050359712230215,0.0012948526231702292
0.7098321342925659,0.0011407685759665023
0.7146282973621103,0.0003718910583017103
0.7194244604316546,0.0011256069166160664
0.724220623501199,0.0015211103614369136
0.7290167865707433,0.0010390026249479675
0.7338129496402878,0.0005676558413638222
0.7386091127098321,0.0014086391393769795
0.7434052757793764,0.00134989968851196
0.7482014388489208,0.0005614513966674533
0.7529976019184652,0.00012524552656081265
0.7577937649880095,0.0013011792018863728
0.7625899280575539,0.0014665336938287647
0.7673860911270982,0.0008911019937152605
0.7721822541966427,0.0006608537211638311
0.776978417266187,0.0016128281485320182
0.7817745803357313,0.002009809466967558
0.7865707434052758,0.0008373267779749143
0.7913669064748201,8.483099266607332e-05
0.7961630695443644,0.001191738403526676
0.8009592326139088,0.0015543723990896487
0.8057553956834532,0.0006562640324401745
0.8105515587529976,0.0007769256580158832
0.8153477218225419,0.0017003152509686534
0.8201438848920862,0.0015788487257403254
0.8249400479616307,0.0011304967871453451
0.829736211031175,0.0006092903124469127
