Time,normalized,interpolated,MGCplus_1,result,ModifiedMGCplus_1
1.235,-0.006221263908872903,-0.004,-0.004,1,-0.004
1.24,-0.005961263908872902,-0.00374,-0.00374,1,-0.00374
1.245,-0.005591263908872902,-0.00337,-0.00337,1,-0.00337
1.25,-0.005411263908872903,-0.00319,-0.0031899999999999997,1,-0.00319
1.255,-0.005071263908872903,-0.00285,-0.00285,1,-0.00285
1.26,-0.005161263908872902,-0.00294,-0.00294,1,-0.00294
1.265,-0.005181263908872903,-0.00296,-0.00296,1,-0.00296
1.27,-0.004831263908872903,-0.0026100000000000003,-0.0026100000000000003,1,-0.0026100000000000003
1.275,-0.004491263908872902,-0.00227,-0.00227,1,-0.00227
1.28,-0.003881263908872903,-0.0016600000000000002,-0.0016600000000000002,1,-0.0016600000000000002
1.285,-0.0038212639088729024,-0.0016,-0.0016,1,-0.0016
1.29,-0.004101263908872902,-0.00188,-0.0018800000000000002,1,-0.00188
1.295,-0.004141263908872902,-0.00192,-0.0019199999999999998,1,-0.00192
1.3,-0.004111263908872903,-0.00189,-0.0018899999999999998,1,-0.00189
1.305,-0.003971263908872902,-0.00175,-0.00175,1,-0.00175
1.31,-0.003911263908872902,-0.00169,-0.0016899999999999999,1,-0.00169
1.315,-0.0037112639088729025,-0.00149,-0.00149,1,-0.00149
1.32,-0.003491263908872902,-0.00127,-0.0012699999999999999,1,-0.00127
1.325,-0.0035312639088729025,-0.00131,-0.00131,1,-0.00131
1.33,-0.004131263908872903,-0.00191,-0.0019100000000000002,1,-0.00191
1.335,-0.0044112639088729035,-0.00219,-0.0021899999999999997,1,-0.00219
1.34,-0.004711263908872903,-0.00249,-0.00249,1,-0.00249
1.345,-0.0050512639088729034,-0.00283,-0.00283,1,-0.00283
1.35,-0.005741263908872902,-0.00352,-0.00352,1,-0.00352
1.355,-0.0062412639088729035,-0.00402,-0.00402,1,-0.00402
1.36,-0.006641263908872902,-0.00442,-0.00442,1,-0.00442
1.365,-0.006631263908872902,-0.00441,-0.00441,1,-0.00441
1.37,-0.006231263908872903,-0.0040100000000000005,-0.0040100000000000005,1,-0.0040100000000000005
1.375,-0.0061912639088729,-0.00397,-0.0039700000000000004,1,-0.00397
1.38,-0.0060712639088729035,-0.00385,-0.00385,1,-0.00385
1.385,-0.005591263908872902,-0.00337,-0.00337,1,-0.00337
1.39,-0.005381263908872902,-0.00316,-0.00316,1,-0.00316
1.395,-0.005381263908872902,-0.00316,-0.00316,1,-0.00316
1.4,-0.005271263908872902,-0.00305,-0.00305,1,-0.00305
1.405,-0.005331263908872902,-0.0031100000000000004,-0.0031100000000000004,1,-0.0031100000000000004
1.41,-0.005631263908872902,-0.0034100000000000003,-0.0034100000000000003,1,-0.0034100000000000003
1.415,-0.005831263908872902,-0.00361,-0.00361,1,-0.00361
1.42,-0.005701263908872902,-0.00348,-0.0034799999999999996,1,-0.00348
1.425,-0.005721263908872902,-0.0035,-0.0035,1,-0.0035
1.43,-0.005631263908872902,-0.0034100000000000003,-0.0034100000000000003,1,-0.0034100000000000003
1.435,-0.005851263908872902,-0.00363,-0.0036299999999999995,1,-0.00363
1.44,-0.006051263908872903,-0.00383,-0.0038299999999999996,1,-0.00383
1.445,-0.005991263908872902,-0.00377,-0.0037700000000000003,1,-0.00377
1.45,-0.005761263908872902,-0.00354,-0.0035399999999999997,1,-0.00354
1.455,-0.005791263908872903,-0.0035700000000000007,-0.0035700000000000007,1,-0.0035700000000000007
1.46,-0.006321263908872903,-0.0041,-0.0041,1,-0.0041
1.465,-0.0065812639088729035,-0.00436,-0.00436,1,-0.00436
1.47,-0.006501263908872903,-0.00428,-0.00428,1,-0.00428
1.475,-0.0065712639088729005,-0.00435,-0.00435,1,-0.00435
1.48,-0.0065412639088729034,-0.00432,-0.00432,1,-0.00432
1.485,-0.006501263908872903,-0.00428,-0.00428,1,-0.00428
1.49,-0.006601263908872903,-0.004379999999999999,-0.004379999999999999,1,-0.004379999999999999
1.495,-0.006531263908872903,-0.0043100000000000005,-0.0043100000000000005,1,-0.0043100000000000005
1.5,-0.006461263908872902,-0.00424,-0.00424,1,-0.00424
1.505,-0.006461263908872902,-0.00424,-0.00424,1,-0.00424
1.51,-0.006441263908872903,-0.004220000000000001,-0.004220000000000001,1,-0.004220000000000001
1.515,-0.006311263908872902,-0.00409,-0.00409,1,-0.00409
1.52,-0.005811263908872902,-0.00359,-0.00359,1,-0.00359
1.525,-0.004871263908872902,-0.00265,-0.00265,1,-0.00265
1.53,-0.004301263908872903,-0.0020800000000000003,-0.0020800000000000003,1,-0.0020800000000000003
1.535,-0.003971263908872902,-0.00175,-0.00175,1,-0.00175
1.54,-0.003961263908872903,-0.0017399999999999998,-0.0017399999999999998,1,-0.0017399999999999998
1.545,-0.0037012639088729025,-0.00148,-0.00148,1,-0.00148
1.55,-0.003191263908872902,-0.00097,-0.0009699999999999999,1,-0.00097
1.555,-0.003061263908872902,-0.00084,-0.00084,1,-0.00084
1.56,-0.002881263908872902,-0.00066,-0.00066,1,-0.00066
1.565,-0.003041263908872902,-0.00082,-0.00082,1,-0.00082
1.57,-0.003181263908872902,-0.00096,-0.0009599999999999999,1,-0.00096
1.575,-0.003151263908872902,-0.00093,-0.00093,1,-0.00093
1.58,-0.003491263908872902,-0.00127,-0.0012699999999999999,1,-0.00127
1.585,-0.0040112639088729024,-0.00179,-0.00179,1,-0.00179
1.59,-0.004571263908872902,-0.00235,-0.00235,1,-0.00235
1.595,-0.005021263908872902,-0.0028,-0.0028,1,-0.0028
1.6,-0.005581263908872903,-0.00336,-0.00336,1,-0.00336
1.605,-0.005881263908872903,-0.00366,-0.00366,1,-0.00366
1.61,-0.006051263908872903,-0.00383,-0.0038299999999999996,1,-0.00383
1.615,-0.0062412639088729035,-0.00402,-0.00402,1,-0.00402
1.62,-0.0067012639088729,-0.00448,-0.00448,1,-0.00448
1.625,-0.0069912639088729025,-0.00477,-0.00477,1,-0.00477
1.63,-0.007201263908872902,-0.00498,-0.00498,1,-0.00498
1.635,-0.007301263908872903,-0.00508,-0.0050799999999999994,1,-0.00508
1.64,-0.007381263908872903,-0.0051600000000000005,-0.0051600000000000005,1,-0.0051600000000000005
1.645,-0.007501263908872902,-0.00528,-0.00528,1,-0.00528
1.65,-0.0077312639088729035,-0.00551,-0.00551,1,-0.00551
1.655,-0.007651263908872902,-0.00543,-0.00543,1,-0.00543
1.66,-0.007401263908872901,-0.00518,-0.00518,1,-0.00518
1.665,-0.007201263908872902,-0.00498,-0.00498,1,-0.00498
1.67,-0.0074612639088729015,-0.00524,-0.00524,1,-0.00524
1.675,-0.007851263908872901,-0.00563,-0.00563,1,-0.00563
1.68,-0.0079912639088729,-0.00577,-0.00577,1,-0.00577
1.685,-0.007891263908872903,-0.0056700000000000006,-0.0056700000000000006,1,-0.0056700000000000006
1.69,-0.007931263908872901,-0.00571,-0.00571,1,-0.00571
1.695,-0.008061263908872901,-0.00584,-0.00584,1,-0.00584
1.7,-0.008111263908872903,-0.00589,-0.00589,1,-0.00589
1.705,-0.008241263908872903,-0.00602,-0.00602,1,-0.00602
1.71,-0.008581263908872903,-0.00636,-0.00636,1,-0.00636
1.715,-0.008871263908872901,-0.00665,-0.00665,1,-0.00665
1.72,-0.009241263908872902,-0.00702,-0.00702,1,-0.00702
1.725,-0.010001263908872902,-0.00778,-0.00778,1,-0.00778
1.73,-0.010441263908872902,-0.00822,-0.00822,1,-0.00822
1.735,-0.010591263908872902,-0.00837,-0.00837,1,-0.00837
1.74,-0.010961263908872905,-0.008740000000000001,-0.008740000000000001,1,-0.008740000000000001
1.745,-0.0111812639088729,-0.00896,-0.00896,1,-0.00896
1.75,-0.0115612639088729,-0.00934,-0.009340000000000001,1,-0.00934
1.755,-0.011791263908872902,-0.00957,-0.00957,1,-0.00957
1.76,-0.012271263908872902,-0.01005,-0.01005,1,-0.01005
1.765,-0.0128412639088729,-0.01062,-0.010620000000000001,1,-0.01062
1.77,-0.0132112639088729,-0.01099,-0.01099,1,-0.01099
1.775,-0.0136912639088729,-0.01147,-0.011470000000000001,1,-0.01147
1.78,-0.013971263908872902,-0.01175,-0.01175,1,-0.01175
1.785,-0.013831263908872902,-0.01161,-0.011609999999999999,1,-0.01161
1.79,-0.013761263908872902,-0.01154,-0.01154,1,-0.01154
1.795,-0.013631263908872902,-0.01141,-0.01141,1,-0.01141
1.8,-0.0133512639088729,-0.01113,-0.01113,1,-0.01113
1.805,-0.0131312639088729,-0.01091,-0.01091,1,-0.01091
1.81,-0.0126212639088729,-0.0104,-0.0104,1,-0.0104
1.815,-0.012081263908872902,-0.00986,-0.009859999999999999,1,-0.00986
1.82,-0.0118612639088729,-0.00964,-0.009640000000000001,1,-0.00964
1.825,-0.0118112639088729,-0.00959,-0.009590000000000001,1,-0.00959
1.83,-0.0117712639088729,-0.00955,-0.00955,1,-0.00955
1.835,-0.011591263908872902,-0.00937,-0.00937,1,-0.00937
1.84,-0.0112612639088729,-0.00904,-0.009040000000000001,1,-0.00904
1.845,-0.0110812639088729,-0.00886,-0.00886,1,-0.00886
1.85,-0.0110812639088729,-0.00886,-0.00886,1,-0.00886
1.855,-0.0110012639088729,-0.00878,-0.00878,1,-0.00878
1.86,-0.010611263908872902,-0.00839,-0.00839,1,-0.00839
1.865,-0.0103812639088729,-0.008159999999999999,-0.008159999999999999,1,-0.008159999999999999
1.87,-0.009991263908872904,-0.00777,-0.00777,1,-0.00777
1.875,-0.009871263908872902,-0.00765,-0.00765,1,-0.00765
1.88,-0.0099012639088729,-0.0076799999999999985,-0.0076799999999999985,1,-0.0076799999999999985
1.885,-0.009741263908872904,-0.0075200000000000015,-0.0075200000000000015,1,-0.0075200000000000015
1.89,-0.009571263908872902,-0.00735,-0.00735,1,-0.00735
1.895,-0.009341263908872905,-0.007120000000000001,-0.007120000000000001,1,-0.007120000000000001
1.9,-0.0094812639088729,-0.007259999999999998,-0.007259999999999998,1,-0.007259999999999998
1.905,-0.009541263908872902,-0.00732,-0.00732,1,-0.00732
