Time,normalized,interpolated,MGCplus_5,result,ModifiedMGCplus_5
35.51,0.03887132350119904,0.00371,0.00371,1,0.00371
35.515,0.038901323501199035,0.00374,0.00374,1,0.00374
35.52,0.03878132350119904,0.00362,0.0036200000000000004,1,0.00362
35.525,0.038671323501199034,0.00351,0.00351,1,0.00351
35.53,0.03880132350119904,0.00364,0.00364,1,0.00364
35.535,0.03925132350119905,0.00409,0.00409,1,0.00409
35.54,0.03921132350119904,0.00405,0.00405,1,0.00405
35.545,0.03909132350119905,0.00393,0.0039299999999999995,1,0.00393
35.55,0.03914132350119904,0.00398,0.00398,1,0.00398
35.555,0.03920132350119904,0.00404,0.00404,1,0.00404
35.56,0.039221323501199036,0.00406,0.00406,1,0.00406
35.565,0.03927132350119904,0.00411,0.00411,1,0.00411
35.57,0.039261323501199034,0.0041,0.0041,1,0.0041
35.575,0.03923132350119904,0.004070000000000001,0.004070000000000001,1,0.004070000000000001
35.58,0.039261323501199034,0.0041,0.0041,1,0.0041
35.585,0.03932132350119905,0.0041600000000000005,0.0041600000000000005,1,0.0041600000000000005
35.59,0.03955132350119904,0.00439,0.00439,1,0.00439
35.595,0.039331323501199035,0.00417,0.00417,1,0.00417
35.6,0.039151323501199035,0.00399,0.00399,1,0.00399
35.605,0.03905132350119904,0.00389,0.00389,1,0.00389
35.61,0.03907132350119905,0.00391,0.00391,1,0.00391
35.615,0.039151323501199035,0.00399,0.00399,1,0.00399
35.62,0.03898132350119905,0.003820000000000001,0.003820000000000001,1,0.003820000000000001
35.625,0.03893132350119904,0.00377,0.0037700000000000003,1,0.00377
35.63,0.03866132350119905,0.0035,0.0035,1,0.0035
35.635,0.03852132350119904,0.00336,0.00336,1,0.00336
35.64,0.038491323501199035,0.00333,0.0033299999999999996,1,0.00333
35.645,0.03864132350119904,0.00348,0.0034799999999999996,1,0.00348
35.65,0.03860132350119904,0.00344,0.00344,1,0.00344
35.655,0.03839132350119904,0.00323,0.00323,1,0.00323
35.66,0.038221323501199035,0.00306,0.0030600000000000002,1,0.00306
35.665,0.03839132350119904,0.00323,0.00323,1,0.00323
35.67,0.038561323501199035,0.0034,0.0034,1,0.0034
35.675,0.03851132350119904,0.00335,0.00335,1,0.00335
35.68,0.038361323501199036,0.0032,0.0032,1,0.0032
35.685,0.03793132350119904,0.00277,0.00277,1,0.00277
35.69,0.037521323501199036,0.00236,0.00236,1,0.00236
35.695,0.03726132350119904,0.0021,0.0021,1,0.0021
35.7,0.037221323501199034,0.00206,0.00206,1,0.00206
35.705,0.037271323501199036,0.0021100000000000003,0.0021100000000000003,1,0.0021100000000000003
35.71,0.03739132350119905,0.00223,0.00223,1,0.00223
35.715,0.03741132350119904,0.00225,0.00225,1,0.00225
35.72,0.03723132350119904,0.00207,0.00207,1,0.00207
35.725,0.03699132350119904,0.00183,0.00183,1,0.00183
35.73,0.03716132350119904,0.002,0.002,1,0.002
35.735,0.037381323501199035,0.00222,0.0022199999999999998,1,0.00222
35.74,0.037341323501199036,0.00218,0.00218,1,0.00218
35.745,0.03723132350119904,0.00207,0.00207,1,0.00207
35.75,0.03714132350119904,0.00198,0.00198,1,0.00198
35.755,0.03703132350119904,0.00187,0.00187,1,0.00187
35.76,0.03690132350119904,0.0017399999999999998,0.0017399999999999998,1,0.0017399999999999998
35.765,0.03689132350119904,0.00173,0.00173,1,0.00173
35.77,0.037221323501199034,0.00206,0.00206,1,0.00206
35.775,0.03758132350119904,0.00242,0.00242,1,0.00242
35.78,0.03774132350119904,0.0025800000000000003,0.0025800000000000003,1,0.0025800000000000003
35.785,0.03785132350119904,0.00269,0.0026899999999999997,1,0.00269
35.79,0.03803132350119904,0.00287,0.0028699999999999997,1,0.00287
35.795,0.03812132350119904,0.00296,0.00296,1,0.00296
35.8,0.03809132350119904,0.00293,0.00293,1,0.00293
35.805,0.037861323501199036,0.0027,0.0027,1,0.0027
35.81,0.03776132350119904,0.0026,0.0026,1,0.0026
35.815,0.03784132350119904,0.00268,0.00268,1,0.00268
35.82,0.037971323501199035,0.00281,0.00281,1,0.00281
35.825,0.03808132350119904,0.00292,0.00292,1,0.00292
35.83,0.03792132350119904,0.0027600000000000003,0.0027600000000000003,1,0.0027600000000000003
35.835,0.03776132350119904,0.0026,0.0026,1,0.0026
35.84,0.037991323501199034,0.00283,0.00283,1,0.00283
35.845,0.03785132350119904,0.00269,0.0026899999999999997,1,0.00269
35.85,0.03823132350119904,0.00307,0.00307,1,0.00307
35.855,0.03857132350119905,0.0034100000000000003,0.0034100000000000003,1,0.0034100000000000003
35.86,0.03842132350119904,0.0032600000000000003,0.0032600000000000003,1,0.0032600000000000003
35.865,0.038361323501199036,0.0032,0.0032,1,0.0032
35.87,0.03808132350119904,0.00292,0.00292,1,0.00292
35.875,0.038131323501199035,0.00297,0.00297,1,0.00297
35.88,0.03828132350119904,0.00312,0.00312,1,0.00312
35.885,0.03808132350119904,0.00292,0.00292,1,0.00292
35.89,0.03774132350119904,0.0025800000000000003,0.0025800000000000003,1,0.0025800000000000003
35.895,0.037431323501199036,0.00227,0.00227,1,0.00227
35.9,0.03730132350119905,0.00214,0.00214,1,0.00214
35.905,0.03750132350119904,0.00234,0.00234,1,0.00234
35.91,0.03775132350119904,0.00259,0.00259,1,0.00259
35.915,0.037651323501199034,0.00249,0.00249,1,0.00249
35.92,0.037541323501199035,0.00238,0.00238,1,0.00238
35.925,0.03748132350119904,0.00232,0.00232,1,0.00232
35.93,0.037611323501199036,0.00245,0.00245,1,0.00245
35.935,0.037771323501199036,0.0026100000000000003,0.0026100000000000003,1,0.0026100000000000003
35.94,0.03769132350119904,0.00253,0.00253,1,0.00253
35.945,0.03757132350119904,0.00241,0.0024100000000000002,1,0.00241
35.95,0.037431323501199036,0.00227,0.00227,1,0.00227
35.955,0.037811323501199035,0.00265,0.00265,1,0.00265
35.96,0.03791132350119904,0.00275,0.00275,1,0.00275
35.965,0.03755132350119905,0.00239,0.0023899999999999998,1,0.00239
35.97,0.03749132350119904,0.00233,0.00233,1,0.00233
35.975,0.037471323501199034,0.00231,0.00231,1,0.00231
35.98,0.037541323501199035,0.00238,0.00238,1,0.00238
35.985,0.03749132350119904,0.00233,0.00233,1,0.00233
35.99,0.03744132350119904,0.00228,0.00228,1,0.00228
35.995,0.03715132350119904,0.00199,0.00199,1,0.00199
36.0,0.036611323501199035,0.00145,0.00145,1,0.00145
36.005,0.03614132350119904,0.00098,0.00098,1,0.00098
36.01,0.03574132350119904,0.00058,0.00058,1,0.00058
36.015,0.03565132350119904,0.00049,0.00049,1,0.00049
36.02,0.035691323501199045,0.00053,0.00053,1,0.00053
36.025,0.03590132350119904,0.00074,0.00074,1,0.00074
36.03,0.03613132350119904,0.00097,0.0009699999999999999,1,0.00097
36.035,0.03612132350119904,0.00096,0.0009599999999999999,1,0.00096
36.04,0.03574132350119904,0.00058,0.00058,1,0.00058
36.045,0.035501323501199035,0.00034,0.00033999999999999997,1,0.00034
36.05,0.03554132350119904,0.00038,0.00037999999999999997,1,0.00038
36.055,0.03549132350119904,0.00033,0.00033,1,0.00033
36.06,0.035161323501199035,0.0,0.0,1,0.0
36.065,0.03495132350119904,-0.00021,-0.00021,1,-0.00021
36.07,0.034821323501199035,-0.00034,-0.00033999999999999997,1,-0.00034
36.075,0.034571323501199035,-0.00059,-0.00059,1,-0.00059
36.08,0.034461323501199036,-0.0007,-0.0007,1,-0.0007
36.085,0.034301323501199035,-0.00086,-0.00086,1,-0.00086
36.09,0.03397132350119904,-0.00119,-0.00119,1,-0.00119
36.095,0.033601323501199036,-0.00156,-0.00156,1,-0.00156
36.1,0.03325132350119904,-0.00191,-0.0019100000000000002,1,-0.00191
36.105,0.032851323501199035,-0.00231,-0.00231,1,-0.00231
36.11,0.03266132350119904,-0.0025,-0.0025,1,-0.0025
36.115,0.03264132350119904,-0.00252,-0.00252,1,-0.00252
36.12,0.032671323501199036,-0.00249,-0.00249,1,-0.00249
36.125,0.032581323501199036,-0.0025800000000000003,-0.0025800000000000003,1,-0.0025800000000000003
36.13,0.032621323501199034,-0.00254,-0.0025399999999999997,1,-0.00254
36.135,0.03309132350119904,-0.00207,-0.00207,1,-0.00207
36.14,0.03354132350119904,-0.00162,-0.00162,1,-0.00162
36.145,0.033311323501199044,-0.00185,-0.00185,1,-0.00185
36.15,0.033331323501199044,-0.00183,-0.00183,1,-0.00183
36.155,0.03366132350119904,-0.0015,-0.0015,1,-0.0015
36.16,0.03341132350119904,-0.00175,-0.00175,1,-0.00175
36.165,0.032991323501199044,-0.00217,-0.00217,1,-0.00217
36.17,0.03307132350119904,-0.00209,-0.00209,1,-0.00209
36.175,0.033471323501199045,-0.00169,-0.0016899999999999999,1,-0.00169
36.18,0.03361132350119904,-0.00155,-0.00155,1,-0.00155
36.185,0.033761323501199036,-0.0014,-0.0014,1,-0.0014
36.19,0.034011323501199044,-0.00115,-0.00115,1,-0.00115
36.195,0.034121323501199036,-0.00104,-0.0010400000000000001,1,-0.00104
36.2,0.034171323501199044,-0.00099,-0.00099,1,-0.00099
36.205,0.03402132350119904,-0.00114,-0.00114,1,-0.00114
36.21,0.033801323501199035,-0.00136,-0.0013599999999999999,1,-0.00136
36.215,0.033281323501199035,-0.00188,-0.0018800000000000002,1,-0.00188
36.22,0.03291132350119904,-0.00225,-0.00225,1,-0.00225
36.225,0.032631323501199044,-0.00253,-0.00253,1,-0.00253
36.23,0.032531323501199035,-0.00263,-0.00263,1,-0.00263
36.235,0.03255132350119904,-0.0026100000000000003,-0.0026100000000000003,1,-0.0026100000000000003
36.24,0.03241132350119904,-0.00275,-0.00275,1,-0.00275
36.245,0.03212132350119904,-0.00304,-0.0030399999999999997,1,-0.00304
36.25,0.03221132350119904,-0.00295,-0.00295,1,-0.00295
36.255,0.03241132350119904,-0.00275,-0.00275,1,-0.00275
36.26,0.032401323501199036,-0.0027600000000000003,-0.0027600000000000003,1,-0.0027600000000000003
36.265,0.03239132350119904,-0.00277,-0.00277,1,-0.00277
36.27,0.03214132350119904,-0.00302,-0.00302,1,-0.00302
36.275,0.03155132350119904,-0.00361,-0.00361,1,-0.00361
36.28,0.031411323501199045,-0.00375,-0.00375,1,-0.00375
36.285,0.031721323501199036,-0.00344,-0.00344,1,-0.00344
36.29,0.031991323501199036,-0.00317,-0.00317,1,-0.00317
36.295,0.032151323501199036,-0.00301,-0.00301,1,-0.00301
36.3,0.032361323501199045,-0.0028,-0.0028,1,-0.0028
36.305,0.032311323501199044,-0.00285,-0.00285,1,-0.00285
36.31,0.03230132350119904,-0.00286,-0.00286,1,-0.00286
36.315,0.03230132350119904,-0.00286,-0.00286,1,-0.00286
36.32,0.031971323501199043,-0.00319,-0.0031899999999999997,1,-0.00319
36.325,0.031691323501199034,-0.0034700000000000004,-0.0034700000000000004,1,-0.0034700000000000004
36.33,0.031601323501199034,-0.00356,-0.0035600000000000002,1,-0.00356
36.335,0.031691323501199034,-0.0034700000000000004,-0.0034700000000000004,1,-0.0034700000000000004
36.34,0.031701323501199044,-0.00346,-0.00346,1,-0.00346
36.345,0.03166132350119904,-0.0035,-0.0035,1,-0.0035
36.35,0.031771323501199045,-0.00339,-0.00339,1,-0.00339
36.355,0.031581323501199035,-0.00358,-0.00358,1,-0.00358
36.36,0.031471323501199036,-0.00369,-0.0036899999999999997,1,-0.00369
36.365,0.03207132350119904,-0.00309,-0.00309,1,-0.00309
36.37,0.03284132350119904,-0.00232,-0.00232,1,-0.00232
36.375,0.03298132350119904,-0.00218,-0.00218,1,-0.00218
36.38,0.033101323501199036,-0.00206,-0.00206,1,-0.00206
36.385,0.033151323501199044,-0.00201,-0.00201,1,-0.00201
36.39,0.03316132350119904,-0.002,-0.002,1,-0.002
36.395,0.033211323501199035,-0.00195,-0.00195,1,-0.00195
36.4,0.033121323501199035,-0.00204,-0.0020399999999999997,1,-0.00204
36.405,0.033371323501199035,-0.00179,-0.00179,1,-0.00179
36.41,0.033551323501199035,-0.00161,-0.00161,1,-0.00161
36.415,0.033651323501199044,-0.00151,-0.00151,1,-0.00151
36.42,0.03366132350119904,-0.0015,-0.0015,1,-0.0015
36.425,0.03370132350119904,-0.00146,-0.00146,1,-0.00146
36.43,0.03368132350119904,-0.00148,-0.00148,1,-0.00148
36.435,0.03341132350119904,-0.00175,-0.00175,1,-0.00175
36.44,0.033121323501199035,-0.00204,-0.0020399999999999997,1,-0.00204
36.445,0.03289132350119904,-0.00227,-0.00227,1,-0.00227
36.45,0.03268132350119904,-0.00248,-0.00248,1,-0.00248
36.455,0.032471323501199044,-0.00269,-0.0026899999999999997,1,-0.00269
36.46,0.033041323501199045,-0.00212,-0.00212,1,-0.00212
36.465,0.03323132350119904,-0.00193,-0.00193,1,-0.00193
36.47,0.03307132350119904,-0.00209,-0.00209,1,-0.00209
36.475,0.032741323501199036,-0.00242,-0.00242,1,-0.00242
36.48,0.03268132350119904,-0.00248,-0.00248,1,-0.00248
36.485,0.03261132350119904,-0.00255,-0.00255,1,-0.00255
36.49,0.032961323501199034,-0.0022,-0.0022,1,-0.0022
36.495,0.03334132350119904,-0.00182,-0.00182,1,-0.00182
36.5,0.033581323501199044,-0.00158,-0.00158,1,-0.00158
36.505,0.03352132350119904,-0.00164,-0.00164,1,-0.00164
36.51,0.03323132350119904,-0.00193,-0.00193,1,-0.00193
36.515,0.032991323501199044,-0.00217,-0.00217,1,-0.00217
36.52,0.03311132350119904,-0.00205,-0.00205,1,-0.00205
36.525,0.033421323501199036,-0.0017399999999999998,-0.0017399999999999998,1,-0.0017399999999999998
36.53,0.033471323501199045,-0.00169,-0.0016899999999999999,1,-0.00169
36.535,0.033221323501199045,-0.00194,-0.0019399999999999999,1,-0.00194
36.54,0.03311132350119904,-0.00205,-0.00205,1,-0.00205
36.545,0.03314132350119904,-0.00202,-0.00202,1,-0.00202
36.55,0.033011323501199036,-0.00215,-0.00215,1,-0.00215
36.555,0.03289132350119904,-0.00227,-0.00227,1,-0.00227
36.56,0.032721323501199044,-0.00244,-0.00244,1,-0.00244
36.565,0.032521323501199045,-0.00264,-0.00264,1,-0.00264
36.57,0.032331323501199036,-0.00283,-0.00283,1,-0.00283
36.575,0.03230132350119904,-0.00286,-0.00286,1,-0.00286
36.58,0.032831323501199036,-0.00233,-0.00233,1,-0.00233
36.585,0.03343132350119904,-0.00173,-0.00173,1,-0.00173
36.59,0.033901323501199045,-0.00126,-0.00126,1,-0.00126
36.595,0.033901323501199045,-0.00126,-0.00126,1,-0.00126
36.6,0.03377132350119904,-0.00139,-0.00139,1,-0.00139
36.605,0.03388132350119904,-0.00128,-0.00128,1,-0.00128
36.61,0.033981323501199034,-0.00118,-0.00118,1,-0.00118
36.615,0.033741323501199044,-0.0014199999999999998,-0.0014199999999999998,1,-0.0014199999999999998
36.62,0.033291323501199045,-0.00187,-0.00187,1,-0.00187
36.625,0.033041323501199045,-0.00212,-0.00212,1,-0.00212
36.63,0.033051323501199034,-0.0021100000000000003,-0.0021100000000000003,1,-0.0021100000000000003
36.635,0.033151323501199044,-0.00201,-0.00201,1,-0.00201
36.64,0.03334132350119904,-0.00182,-0.00182,1,-0.00182
36.645,0.033281323501199035,-0.00188,-0.0018800000000000002,1,-0.00188
36.65,0.03298132350119904,-0.00218,-0.00218,1,-0.00218
36.655,0.032741323501199036,-0.00242,-0.00242,1,-0.00242
36.66,0.033041323501199045,-0.00212,-0.00212,1,-0.00212
36.665,0.03343132350119904,-0.00173,-0.00173,1,-0.00173
36.67,0.033371323501199035,-0.00179,-0.00179,1,-0.00179
36.675,0.03314132350119904,-0.00202,-0.00202,1,-0.00202
36.68,0.03323132350119904,-0.00193,-0.00193,1,-0.00193
36.685,0.033531323501199035,-0.0016300000000000002,-0.0016300000000000002,1,-0.0016300000000000002
36.69,0.033691323501199036,-0.00147,-0.00147,1,-0.00147
36.695,0.033811323501199045,-0.00135,-0.00135,1,-0.00135
36.7,0.034031323501199036,-0.00113,-0.0011300000000000001,1,-0.00113
36.705,0.034191323501199036,-0.00097,-0.0009699999999999999,1,-0.00097
36.71,0.034171323501199044,-0.00099,-0.00099,1,-0.00099
36.715,0.03418132350119904,-0.00098,-0.00098,1,-0.00098
36.72,0.03395132350119904,-0.00121,-0.00121,1,-0.00121
36.725,0.03418132350119904,-0.00098,-0.00098,1,-0.00098
36.73,0.034191323501199036,-0.00097,-0.0009699999999999999,1,-0.00097
36.735,0.03402132350119904,-0.00114,-0.00114,1,-0.00114
36.74,0.033851323501199036,-0.00131,-0.00131,1,-0.00131
36.745,0.03361132350119904,-0.00155,-0.00155,1,-0.00155
36.75,0.033281323501199035,-0.00188,-0.0018800000000000002,1,-0.00188
36.755,0.03323132350119904,-0.00193,-0.00193,1,-0.00193
36.76,0.03316132350119904,-0.002,-0.002,1,-0.002
36.765,0.03327132350119904,-0.00189,-0.0018899999999999998,1,-0.00189
36.77,0.03359132350119904,-0.00157,-0.00157,1,-0.00157
36.775,0.033801323501199035,-0.00136,-0.0013599999999999999,1,-0.00136
36.78,0.034281323501199036,-0.00088,-0.00088,1,-0.00088
36.785,0.034551323501199036,-0.00061,-0.00061,1,-0.00061
36.79,0.034441323501199037,-0.00072,-0.00072,1,-0.00072
36.795,0.03436132350119904,-0.0008,-0.0008,1,-0.0008
36.8,0.034331323501199044,-0.0008300000000000001,-0.0008300000000000001,1,-0.0008300000000000001
36.805,0.03420132350119904,-0.00096,-0.0009599999999999999,1,-0.00096
36.81,0.034101323501199036,-0.00106,-0.00106,1,-0.00106
36.815,0.03379132350119904,-0.00137,-0.00137,1,-0.00137
36.82,0.03332132350119904,-0.00184,-0.0018399999999999998,1,-0.00184
36.825,0.033291323501199045,-0.00187,-0.00187,1,-0.00187
36.83,0.033221323501199045,-0.00194,-0.0019399999999999999,1,-0.00194
36.835,0.033151323501199044,-0.00201,-0.00201,1,-0.00201
36.84,0.033011323501199036,-0.00215,-0.00215,1,-0.00215
36.845,0.032961323501199034,-0.0022,-0.0022,1,-0.0022
36.85,0.03284132350119904,-0.00232,-0.00232,1,-0.00232
36.855,0.032561323501199044,-0.0026,-0.0026,1,-0.0026
36.86,0.03248132350119904,-0.00268,-0.00268,1,-0.00268
36.865,0.032261323501199035,-0.0029,-0.0029,1,-0.0029
36.87,0.032401323501199036,-0.0027600000000000003,-0.0027600000000000003,1,-0.0027600000000000003
36.875,0.032311323501199044,-0.00285,-0.00285,1,-0.00285
36.88,0.032021323501199045,-0.00314,-0.00314,1,-0.00314
36.885,0.03196132350119904,-0.0032,-0.0032,1,-0.0032
36.89,0.031811323501199036,-0.00335,-0.00335,1,-0.00335
36.895,0.03207132350119904,-0.00309,-0.00309,1,-0.00309
36.9,0.032021323501199045,-0.00314,-0.00314,1,-0.00314
36.905,0.032261323501199035,-0.0029,-0.0029,1,-0.0029
36.91,0.032561323501199044,-0.0026,-0.0026,1,-0.0026
36.915,0.03264132350119904,-0.00252,-0.00252,1,-0.00252
36.92,0.032561323501199044,-0.0026,-0.0026,1,-0.0026
36.925,0.032361323501199045,-0.0028,-0.0028,1,-0.0028
36.93,0.032191323501199035,-0.00297,-0.00297,1,-0.00297
36.935,0.032011323501199035,-0.00315,-0.00315,1,-0.00315
36.94,0.031791323501199044,-0.00337,-0.00337,1,-0.00337
36.945,0.03166132350119904,-0.0035,-0.0035,1,-0.0035
36.95,0.031921323501199035,-0.00324,-0.00324,1,-0.00324
36.955,0.03207132350119904,-0.00309,-0.00309,1,-0.00309
36.96,0.032041323501199044,-0.00312,-0.00312,1,-0.00312
36.965,0.03180132350119904,-0.00336,-0.00336,1,-0.00336
36.97,0.03182132350119904,-0.00334,-0.0033399999999999997,1,-0.00334
36.975,0.03198132350119904,-0.00318,-0.00318,1,-0.00318
36.98,0.032291323501199044,-0.00287,-0.0028699999999999997,1,-0.00287
36.985,0.032471323501199044,-0.00269,-0.0026899999999999997,1,-0.00269
36.99,0.032361323501199045,-0.0028,-0.0028,1,-0.0028
36.995,0.032311323501199044,-0.00285,-0.00285,1,-0.00285
37.0,0.03225132350119904,-0.0029100000000000003,-0.0029100000000000003,1,-0.0029100000000000003
37.005,0.031991323501199036,-0.00317,-0.00317,1,-0.00317
37.01,0.031601323501199034,-0.00356,-0.0035600000000000002,1,-0.00356
37.015,0.031431323501199045,-0.00373,-0.00373,1,-0.00373
37.02,0.03134132350119904,-0.003820000000000001,-0.003820000000000001,1,-0.003820000000000001
37.025,0.031211323501199036,-0.00395,-0.00395,1,-0.00395
37.03,0.031101323501199037,-0.00406,-0.00406,1,-0.00406
37.035,0.03107132350119904,-0.00409,-0.00409,1,-0.00409
37.04,0.03139132350119904,-0.00377,-0.0037700000000000003,1,-0.00377
37.045,0.03196132350119904,-0.0032,-0.0032,1,-0.0032
37.05,0.032451323501199045,-0.00271,-0.00271,1,-0.00271
37.055,0.03239132350119904,-0.00277,-0.00277,1,-0.00277
37.06,0.032021323501199045,-0.00314,-0.00314,1,-0.00314
37.065,0.031881323501199044,-0.00328,-0.00328,1,-0.00328
37.07,0.031811323501199036,-0.00335,-0.00335,1,-0.00335
37.075,0.031541323501199044,-0.00362,-0.0036200000000000004,1,-0.00362
37.08,0.03107132350119904,-0.00409,-0.00409,1,-0.00409
37.085,0.03055132350119904,-0.00461,-0.00461,1,-0.00461
37.09,0.030371323501199043,-0.00479,-0.00479,1,-0.00479
37.095,0.030171323501199037,-0.00499,-0.00499,1,-0.00499
37.1,0.030151323501199038,-0.0050100000000000006,-0.0050100000000000006,1,-0.0050100000000000006
37.105,0.030371323501199043,-0.00479,-0.00479,1,-0.00479
37.11,0.030771323501199044,-0.00439,-0.00439,1,-0.00439
37.115,0.031271323501199044,-0.00389,-0.00389,1,-0.00389
37.12,0.03180132350119904,-0.00336,-0.00336,1,-0.00336
37.125,0.032511323501199035,-0.00265,-0.00265,1,-0.00265
37.13,0.032741323501199036,-0.00242,-0.00242,1,-0.00242
37.135,0.032601323501199035,-0.00256,-0.00256,1,-0.00256
37.14,0.03261132350119904,-0.00255,-0.00255,1,-0.00255
37.145,0.032791323501199045,-0.00237,-0.00237,1,-0.00237
37.15,0.032961323501199034,-0.0022,-0.0022,1,-0.0022
37.155,0.032831323501199036,-0.00233,-0.00233,1,-0.00233
37.16,0.033051323501199034,-0.0021100000000000003,-0.0021100000000000003,1,-0.0021100000000000003
37.165,0.03379132350119904,-0.00137,-0.00137,1,-0.00137
37.17,0.03425132350119904,-0.00091,-0.00091,1,-0.00091
37.175,0.03472132350119904,-0.00044,-0.00044,1,-0.00044
37.18,0.035161323501199035,0.0,0.0,1,0.0
37.185,0.035411323501199035,0.00025,0.00025,1,0.00025
37.19,0.035341323501199035,0.00018,0.00018,1,0.00018
37.195,0.03549132350119904,0.00033,0.00033,1,0.00033
37.2,0.035751323501199035,0.00059,0.00059,1,0.00059
37.205,0.035521323501199034,0.00036,0.00036,1,0.00036
37.21,0.035341323501199035,0.00018,0.00018,1,0.00018
37.215,0.03527132350119904,0.00011,0.00011,1,0.00011
37.22,0.035161323501199035,0.0,0.0,1,0.0
37.225,0.035001323501199035,-0.00016,-0.00016,1,-0.00016
37.23,0.034841323501199034,-0.00032,-0.00032,1,-0.00032
37.235,0.035161323501199035,0.0,0.0,1,0.0
37.24,0.035441323501199044,0.00028,0.00028,1,0.00028
37.245,0.035761323501199045,0.0006,0.0006,1,0.0006
37.25,0.035691323501199045,0.00053,0.00053,1,0.00053
37.255,0.03583132350119904,0.00067,0.00067,1,0.00067
37.26,0.036021323501199035,0.00086,0.00086,1,0.00086
37.265,0.03592132350119904,0.0007599999999999999,0.0007599999999999999,1,0.0007599999999999999
37.27,0.03590132350119904,0.00074,0.00074,1,0.00074
37.275,0.035641323501199036,0.00048,0.00047999999999999996,1,0.00048
37.28,0.035321323501199035,0.00016,0.00016,1,0.00016
37.285,0.035161323501199035,0.0,0.0,1,0.0
37.29,0.034991323501199045,-0.00017,-0.00016999999999999999,1,-0.00017
37.295,0.034831323501199045,-0.00033,-0.00033,1,-0.00033
37.3,0.034871323501199036,-0.00029,-0.00029,1,-0.00029
37.305,0.034941323501199044,-0.00022,-0.00022,1,-0.00022
37.31,0.03493132350119904,-0.00023,-0.00022999999999999998,1,-0.00023
37.315,0.035161323501199035,0.0,0.0,1,0.0
37.32,0.035681323501199035,0.0005200000000000001,0.0005200000000000001,1,0.0005200000000000001
37.325,0.03565132350119904,0.00049,0.00049,1,0.00049
37.33,0.03531132350119904,0.00015,0.00015,1,0.00015
37.335,0.035161323501199035,0.0,0.0,1,0.0
37.34,0.035161323501199035,0.0,0.0,1,0.0
37.345,0.034741323501199045,-0.00042,-0.00042,1,-0.00042
37.35,0.034671323501199044,-0.00049,-0.00049,1,-0.00049
37.355,0.03493132350119904,-0.00023,-0.00022999999999999998,1,-0.00023
37.36,0.035161323501199035,0.0,0.0,1,0.0
37.365,0.035161323501199035,0.0,0.0,1,0.0
37.37,0.034961323501199036,-0.0002,-0.0002,1,-0.0002
37.375,0.03490132350119904,-0.00026000000000000003,-0.00026000000000000003,1,-0.00026000000000000003
37.38,0.035161323501199035,0.0,0.0,1,0.0
37.385,0.035281323501199044,0.00012,0.00011999999999999999,1,0.00012
37.39,0.035161323501199035,0.0,0.0,1,0.0
37.395,0.035161323501199035,0.0,0.0,1,0.0
37.4,0.03547132350119904,0.00031,0.00031,1,0.00031
37.405,0.035601323501199045,0.00044,0.00044,1,0.00044
37.41,0.035501323501199035,0.00034,0.00033999999999999997,1,0.00034
37.415,0.03554132350119904,0.00038,0.00037999999999999997,1,0.00038
37.42,0.035691323501199045,0.00053,0.00053,1,0.00053
37.425,0.03592132350119904,0.0007599999999999999,0.0007599999999999999,1,0.0007599999999999999
37.43,0.03583132350119904,0.00067,0.00067,1,0.00067
37.435,0.03563132350119904,0.00047,0.00047000000000000004,1,0.00047
37.44,0.03574132350119904,0.00058,0.00058,1,0.00058
37.445,0.03597132350119904,0.00081,0.00081,1,0.00081
37.45,0.03608132350119904,0.00092,0.0009199999999999999,1,0.00092
37.455,0.03630132350119904,0.00114,0.00114,1,0.00114
37.46,0.03651132350119904,0.00135,0.00135,1,0.00135
37.465,0.03640132350119904,0.00124,0.00124,1,0.00124
37.47,0.03615132350119904,0.00099,0.00099,1,0.00099
37.475,0.036071323501199036,0.00091,0.00091,1,0.00091
37.48,0.03628132350119905,0.00112,0.00112,1,0.00112
37.485,0.035981323501199036,0.00082,0.00082,1,0.00082
37.49,0.03579132350119904,0.00063,0.00063,1,0.00063
37.495,0.035861323501199034,0.0007,0.0007,1,0.0007
37.5,0.03583132350119904,0.00067,0.00067,1,0.00067
37.505,0.035861323501199034,0.0007,0.0007,1,0.0007
37.51,0.03565132350119904,0.00049,0.00049,1,0.00049
37.515,0.03563132350119904,0.00047,0.00047000000000000004,1,0.00047
37.52,0.03588132350119904,0.00072,0.00072,1,0.00072
37.525,0.03579132350119904,0.00063,0.00063,1,0.00063
37.53,0.035591323501199035,0.00043,0.00043,1,0.00043
37.535,0.035711323501199044,0.00055,0.00055,1,0.00055
37.54,0.03612132350119904,0.00096,0.0009599999999999999,1,0.00096
37.545,0.03614132350119904,0.00098,0.00098,1,0.00098
37.55,0.03563132350119904,0.00047,0.00047000000000000004,1,0.00047
37.555,0.035411323501199035,0.00025,0.00025,1,0.00025
37.56,0.03545132350119904,0.00029,0.00029,1,0.00029
37.565,0.035281323501199044,0.00012,0.00011999999999999999,1,0.00012
37.57,0.034941323501199044,-0.00022,-0.00022,1,-0.00022
37.575,0.034711323501199036,-0.00045,-0.00045,1,-0.00045
37.58,0.03477132350119904,-0.00039,-0.00039,1,-0.00039
37.585,0.034851323501199044,-0.00031,-0.00031,1,-0.00031
37.59,0.034991323501199045,-0.00017,-0.00016999999999999999,1,-0.00017
37.595,0.035161323501199035,0.0,0.0,1,0.0
