Time,normalized,interpolated,MGCplus_3,result,ModifiedMGCplus_3
53.095,0.03833439772182254,-0.00848,-0.00848,1,-0.00848
53.1,0.03767439772182254,-0.00914,-0.00914,1,-0.00914
53.105,0.037324397721822535,-0.00949,-0.00949,1,-0.00949
53.11,0.037074397721822534,-0.00974,-0.00974,1,-0.00974
53.115,0.03672439772182254,-0.01009,-0.01009,1,-0.01009
53.12,0.036494397721822544,-0.01032,-0.010320000000000001,1,-0.01032
53.125,0.03647439772182254,-0.01034,-0.01034,1,-0.01034
53.13,0.036924397721822544,-0.00989,-0.009890000000000001,1,-0.00989
53.135,0.037664397721822535,-0.00915,-0.00915,1,-0.00915
53.14,0.03851439772182254,-0.0083,-0.0083,1,-0.0083
53.145,0.03895439772182254,-0.007859999999999999,-0.007859999999999999,1,-0.007859999999999999
53.15,0.03915439772182254,-0.007659999999999998,-0.007659999999999998,1,-0.007659999999999998
53.155,0.03942439772182254,-0.007390000000000002,-0.007390000000000002,1,-0.007390000000000002
53.16,0.039614397721822535,-0.0072,-0.0072,1,-0.0072
53.165,0.039554397721822544,-0.007259999999999998,-0.007259999999999998,1,-0.007259999999999998
53.17,0.03942439772182254,-0.007390000000000002,-0.007390000000000002,1,-0.007390000000000002
53.175,0.03971439772182254,-0.0071,-0.0071,1,-0.0071
53.18,0.040094397721822536,-0.00672,-0.00672,1,-0.00672
53.185,0.04012439772182254,-0.006690000000000001,-0.006690000000000001,1,-0.006690000000000001
53.19,0.03956439772182254,-0.00725,-0.00725,1,-0.00725
53.195,0.038414397721822535,-0.0084,-0.0084,1,-0.0084
53.2,0.03731439772182254,-0.0095,-0.0095,1,-0.0095
53.205,0.03661439772182254,-0.0102,-0.0102,1,-0.0102
53.21,0.03665439772182254,-0.01016,-0.010159999999999999,1,-0.01016
53.215,0.03697439772182254,-0.00984,-0.00984,1,-0.00984
53.22,0.03727439772182254,-0.00954,-0.00954,1,-0.00954
53.225,0.038054397721822536,-0.008759999999999999,-0.008759999999999999,1,-0.008759999999999999
53.23,0.03912439772182254,-0.0076900000000000015,-0.0076900000000000015,1,-0.0076900000000000015
53.235,0.03998439772182254,-0.00683,-0.00683,1,-0.00683
53.24,0.04114439772182254,-0.0056700000000000006,-0.0056700000000000006,1,-0.0056700000000000006
53.245,0.041584397721822534,-0.005229999999999999,-0.005229999999999999,1,-0.005229999999999999
53.25,0.04144439772182254,-0.005370000000000001,-0.005370000000000001,1,-0.005370000000000001
53.255,0.04126439772182254,-0.00555,-0.00555,1,-0.00555
53.26,0.041364397721822536,-0.00545,-0.00545,1,-0.00545
53.265,0.041494397721822535,-0.00532,-0.00532,1,-0.00532
53.27,0.04132439772182254,-0.00549,-0.00549,1,-0.00549
53.275,0.04098439772182254,-0.00583,-0.00583,1,-0.00583
53.28,0.040814397721822535,-0.006,-0.006,1,-0.006
53.285,0.04089439772182254,-0.00592,-0.00592,1,-0.00592
53.29,0.04066439772182254,-0.00615,-0.00615,1,-0.00615
53.295,0.040344397721822536,-0.00647,-0.00647,1,-0.00647
53.3,0.040254397721822543,-0.00656,-0.00656,1,-0.00656
53.305,0.04053439772182254,-0.00628,-0.00628,1,-0.00628
53.31,0.04091439772182254,-0.0059,-0.0059,1,-0.0059
53.315,0.041564397721822535,-0.00525,-0.00525,1,-0.00525
53.32,0.04159439772182254,-0.005220000000000001,-0.005220000000000001,1,-0.005220000000000001
53.325,0.041814397721822535,-0.005,-0.005,1,-0.005
53.33,0.04229439772182254,-0.004520000000000001,-0.004520000000000001,1,-0.004520000000000001
53.335,0.042564397721822536,-0.00425,-0.00425,1,-0.00425
53.34,0.04228439772182254,-0.004529999999999999,-0.004529999999999999,1,-0.004529999999999999
53.345,0.04202439772182254,-0.00479,-0.00479,1,-0.00479
53.35,0.041404397721822535,-0.00541,-0.00541,1,-0.00541
53.355,0.04058439772182254,-0.006229999999999999,-0.006229999999999999,1,-0.006229999999999999
53.36,0.040204397721822535,-0.00661,-0.0066099999999999996,1,-0.00661
53.365,0.04024439772182254,-0.00657,-0.00657,1,-0.00657
53.37,0.040254397721822543,-0.00656,-0.00656,1,-0.00656
53.375,0.04055439772182254,-0.00626,-0.00626,1,-0.00626
53.38,0.04151439772182254,-0.0053,-0.0053,1,-0.0053
53.385,0.04243439772182254,-0.004379999999999999,-0.004379999999999999,1,-0.004379999999999999
53.39,0.043014397721822535,-0.0038,-0.0038,1,-0.0038
53.395,0.04329439772182254,-0.00352,-0.00352,1,-0.00352
53.4,0.04350439772182254,-0.00331,-0.00331,1,-0.00331
53.405,0.04382439772182254,-0.00299,-0.00299,1,-0.00299
53.41,0.044174397721822536,-0.00264,-0.00264,1,-0.00264
53.415,0.04449439772182254,-0.00232,-0.00232,1,-0.00232
53.42,0.045324397721822535,-0.00149,-0.00149,1,-0.00149
53.425,0.04631439772182254,-0.0005,-0.0005,1,-0.0005
53.43,0.04663439772182254,-0.00018,-0.00018,1,-0.00018
53.435,0.046954397721822534,0.00014,0.00014,1,0.00014
53.44,0.04692439772182254,0.00011,0.00011,1,0.00011
53.445,0.046434397721822535,-0.00038,-0.00037999999999999997,1,-0.00038
53.45,0.04561439772182254,-0.0012,-0.0012,1,-0.0012
53.455,0.04534439772182254,-0.00147,-0.00147,1,-0.00147
53.46,0.04490439772182254,-0.00191,-0.0019100000000000002,1,-0.00191
53.465,0.04465439772182254,-0.00216,-0.00216,1,-0.00216
53.47,0.04486439772182254,-0.00195,-0.00195,1,-0.00195
53.475,0.045124397721822536,-0.00169,-0.0016899999999999999,1,-0.00169
53.48,0.045574397721822535,-0.00124,-0.00124,1,-0.00124
53.485,0.04599439772182254,-0.00082,-0.00082,1,-0.00082
53.49,0.046304397721822536,-0.0005099999999999999,-0.0005099999999999999,1,-0.0005099999999999999
53.495,0.046304397721822536,-0.0005099999999999999,-0.0005099999999999999,1,-0.0005099999999999999
53.5,0.04640439772182254,-0.00041,-0.00041,1,-0.00041
53.505,0.04681439772182254,0.0,0.0,1,0.0
53.51,0.047524397721822535,0.0007099999999999999,0.0007099999999999999,1,0.0007099999999999999
53.515,0.04769439772182254,0.00088,0.00088,1,0.00088
53.52,0.04764439772182254,0.0008300000000000001,0.0008300000000000001,1,0.0008300000000000001
53.525,0.047704397721822535,0.0008900000000000002,0.0008900000000000002,1,0.0008900000000000002
53.53,0.04726439772182254,0.00045,0.00045,1,0.00045
53.535,0.046644397721822536,-0.00017,-0.00016999999999999999,1,-0.00017
53.54,0.04638439772182254,-0.00043,-0.00043,1,-0.00043
53.545,0.046524397721822534,-0.00029,-0.00029,1,-0.00029
53.55,0.04704439772182254,0.00023,0.00022999999999999998,1,0.00023
53.555,0.047794397721822535,0.00098,0.00098,1,0.00098
53.56,0.04889439772182254,0.0020800000000000003,0.0020800000000000003,1,0.0020800000000000003
53.565,0.04998439772182254,0.00317,0.00317,1,0.00317
53.57,0.05077439772182254,0.00396,0.00396,1,0.00396
53.575,0.05096439772182254,0.00415,0.00415,1,0.00415
53.58,0.050404397721822536,0.00359,0.00359,1,0.00359
53.585,0.04985439772182254,0.00304,0.0030399999999999997,1,0.00304
53.59,0.04939439772182254,0.0025800000000000003,0.0025800000000000003,1,0.0025800000000000003
53.595,0.049244397721822535,0.00243,0.00243,1,0.00243
53.6,0.048904397721822535,0.00209,0.00209,1,0.00209
53.605,0.048974397721822535,0.00216,0.00216,1,0.00216
53.61,0.04907439772182254,0.0022600000000000003,0.0022600000000000003,1,0.0022600000000000003
53.615,0.049544397721822536,0.00273,0.0027300000000000002,1,0.00273
53.62,0.04989439772182254,0.0030800000000000003,0.0030800000000000003,1,0.0030800000000000003
53.625,0.04995439772182254,0.00314,0.00314,1,0.00314
53.63,0.050084397721822535,0.0032700000000000003,0.0032700000000000003,1,0.0032700000000000003
53.635,0.05005439772182254,0.00324,0.00324,1,0.00324
53.64,0.04980439772182254,0.00299,0.00299,1,0.00299
53.645,0.04977439772182254,0.00296,0.00296,1,0.00296
53.65,0.04973439772182254,0.00292,0.00292,1,0.00292
53.655,0.049814397721822536,0.003,0.003,1,0.003
53.66,0.050084397721822535,0.0032700000000000003,0.0032700000000000003,1,0.0032700000000000003
53.665,0.05096439772182254,0.00415,0.00415,1,0.00415
53.67,0.05190439772182254,0.00509,0.00509,1,0.00509
53.675,0.052214397721822535,0.0054,0.0054,1,0.0054
53.68,0.05206439772182254,0.00525,0.00525,1,0.00525
53.685,0.05111439772182254,0.0043,0.0043,1,0.0043
53.69,0.050264397721822535,0.00345,0.00345,1,0.00345
53.695,0.049474397721822536,0.00266,0.00266,1,0.00266
53.7,0.04880439772182254,0.00199,0.00199,1,0.00199
53.705,0.04848439772182254,0.0016699999999999998,0.0016699999999999998,1,0.0016699999999999998
53.71,0.048724397721822535,0.00191,0.0019100000000000002,1,0.00191
53.715,0.048904397721822535,0.00209,0.00209,1,0.00209
53.72,0.04898439772182254,0.00217,0.00217,1,0.00217
53.725,0.04934439772182254,0.00253,0.00253,1,0.00253
53.73,0.04921439772182254,0.0024,0.0024,1,0.0024
53.735,0.04871439772182254,0.0019,0.0019,1,0.0019
53.74,0.04814439772182254,0.00133,0.00133,1,0.00133
53.745,0.047864397721822535,0.00105,0.00105,1,0.00105
53.75,0.04744439772182254,0.00063,0.00063,1,0.00063
53.755,0.04705439772182254,0.00024,0.00023999999999999998,1,0.00024
53.76,0.04671439772182254,-0.0001,-0.0001,1,-0.0001
53.765,0.04663439772182254,-0.00018,-0.00018,1,-0.00018
53.77,0.04663439772182254,-0.00018,-0.00018,1,-0.00018
53.775,0.04663439772182254,-0.00018,-0.00018,1,-0.00018
53.78,0.04681439772182254,0.0,0.0,1,0.0
53.785,0.04670439772182254,-0.00011,-0.00011,1,-0.00011
53.79,0.04647439772182254,-0.00034,-0.00033999999999999997,1,-0.00034
53.795,0.04638439772182254,-0.00043,-0.00043,1,-0.00043
53.8,0.04617439772182254,-0.00064,-0.00064,1,-0.00064
53.805,0.04597439772182254,-0.00084,-0.00084,1,-0.00084
53.81,0.04592439772182254,-0.0008900000000000002,-0.0008900000000000002,1,-0.0008900000000000002
53.815,0.04608439772182254,-0.00073,-0.00073,1,-0.00073
53.82,0.04620439772182254,-0.00061,-0.00061,1,-0.00061
53.825,0.045804397721822536,-0.00101,-0.00101,1,-0.00101
53.83,0.04558439772182254,-0.00123,-0.00123,1,-0.00123
53.835,0.045284397721822536,-0.00153,-0.0015300000000000001,1,-0.00153
53.84,0.04495439772182254,-0.00186,-0.00186,1,-0.00186
53.845,0.04481439772182254,-0.002,-0.002,1,-0.002
53.85,0.04504439772182254,-0.00177,-0.0017699999999999999,1,-0.00177
53.855,0.04543439772182254,-0.0013800000000000002,-0.0013800000000000002,1,-0.0013800000000000002
53.86,0.045844397721822534,-0.00097,-0.0009699999999999999,1,-0.00097
53.865,0.04606439772182254,-0.00075,-0.00075,1,-0.00075
53.87,0.046414397721822535,-0.0004,-0.0004,1,-0.0004
53.875,0.04629439772182254,-0.0005200000000000001,-0.0005200000000000001,1,-0.0005200000000000001
53.88,0.04585439772182254,-0.00096,-0.0009599999999999999,1,-0.00096
53.885,0.04534439772182254,-0.00147,-0.00147,1,-0.00147
53.89,0.04501439772182254,-0.0018,-0.0018,1,-0.0018
53.895,0.044784397721822536,-0.00203,-0.00203,1,-0.00203
53.9,0.044464397721822535,-0.00235,-0.00235,1,-0.00235
53.905,0.04409439772182254,-0.00272,-0.0027199999999999998,1,-0.00272
53.91,0.04409439772182254,-0.00272,-0.0027199999999999998,1,-0.00272
53.915,0.04465439772182254,-0.00216,-0.00216,1,-0.00216
53.92,0.04509439772182254,-0.00172,-0.00172,1,-0.00172
53.925,0.045414397721822534,-0.0014,-0.0014,1,-0.0014
53.93,0.04590439772182254,-0.00091,-0.00091,1,-0.00091
53.935,0.046574397721822536,-0.00024,-0.00023999999999999998,1,-0.00024
53.94,0.04694439772182254,0.00013000000000000002,0.00013000000000000002,1,0.00013000000000000002
53.945,0.046394397721822536,-0.00042,-0.00042,1,-0.00042
53.95,0.04527439772182254,-0.00154,-0.0015400000000000001,1,-0.00154
53.955,0.043964397721822535,-0.00285,-0.00285,1,-0.00285
53.96,0.04313439772182254,-0.00368,-0.0036799999999999997,1,-0.00368
53.965,0.04329439772182254,-0.00352,-0.00352,1,-0.00352
53.97,0.04368439772182254,-0.00313,-0.00313,1,-0.00313
53.975,0.04442439772182254,-0.00239,-0.0023899999999999998,1,-0.00239
53.98,0.04558439772182254,-0.00123,-0.00123,1,-0.00123
53.985,0.04601439772182254,-0.0008,-0.0008,1,-0.0008
53.99,0.046574397721822536,-0.00024,-0.00023999999999999998,1,-0.00024
53.995,0.04719439772182254,0.00038,0.00037999999999999997,1,0.00038
54.0,0.04714439772182254,0.00033,0.00033,1,0.00033
54.005,0.04662439772182254,-0.00019,-0.00018999999999999998,1,-0.00019
54.01,0.045304397721822535,-0.00151,-0.00151,1,-0.00151
54.015,0.04429439772182254,-0.00252,-0.00252,1,-0.00252
54.02,0.04347439772182254,-0.00334,-0.0033399999999999997,1,-0.00334
54.025,0.04289439772182254,-0.00392,-0.00392,1,-0.00392
54.03,0.042744397721822536,-0.004070000000000001,-0.004070000000000001,1,-0.004070000000000001
54.035,0.04275439772182254,-0.00406,-0.00406,1,-0.00406
54.04,0.042694397721822534,-0.00412,-0.00412,1,-0.00412
54.045,0.04239439772182254,-0.00442,-0.00442,1,-0.00442
54.05,0.04255439772182254,-0.00426,-0.00426,1,-0.00426
54.055,0.04297439772182254,-0.00384,-0.0038399999999999997,1,-0.00384
54.06,0.04341439772182254,-0.0034,-0.0034,1,-0.0034
54.065,0.04357439772182254,-0.00324,-0.00324,1,-0.00324
54.07,0.04336439772182254,-0.00345,-0.00345,1,-0.00345
54.075,0.04345439772182254,-0.00336,-0.00336,1,-0.00336
54.08,0.04338439772182254,-0.00343,-0.00343,1,-0.00343
54.085,0.04336439772182254,-0.00345,-0.00345,1,-0.00345
54.09,0.04325439772182254,-0.00356,-0.0035600000000000002,1,-0.00356
54.095,0.04316439772182254,-0.00365,-0.00365,1,-0.00365
54.1,0.042944397721822535,-0.00387,-0.00387,1,-0.00387
54.105,0.04313439772182254,-0.00368,-0.0036799999999999997,1,-0.00368
54.11,0.043714397721822534,-0.0031,-0.0031,1,-0.0031
54.115,0.04373439772182254,-0.0030800000000000003,-0.0030800000000000003,1,-0.0030800000000000003
54.12,0.043124397721822534,-0.00369,-0.0036899999999999997,1,-0.00369
54.125,0.042694397721822534,-0.00412,-0.00412,1,-0.00412
54.13,0.04211439772182254,-0.0047,-0.0047,1,-0.0047
54.135,0.04127439772182254,-0.00554,-0.00554,1,-0.00554
54.14,0.04055439772182254,-0.00626,-0.00626,1,-0.00626
54.145,0.03953439772182254,-0.00728,-0.00728,1,-0.00728
54.15,0.03897439772182254,-0.00784,-0.00784,1,-0.00784
54.155,0.039074397721822536,-0.00774,-0.00774,1,-0.00774
54.16,0.03976439772182254,-0.00705,-0.00705,1,-0.00705
54.165,0.040994397721822534,-0.0058200000000000005,-0.0058200000000000005,1,-0.0058200000000000005
54.17,0.04212439772182254,-0.00469,-0.00469,1,-0.00469
54.175,0.043264397721822535,-0.00355,-0.00355,1,-0.00355
54.18,0.04458439772182254,-0.00223,-0.00223,1,-0.00223
54.185,0.045324397721822535,-0.00149,-0.00149,1,-0.00149
54.19,0.04510439772182254,-0.00171,-0.0017100000000000001,1,-0.00171
54.195,0.043944397721822535,-0.00287,-0.0028699999999999997,1,-0.00287
54.2,0.04184439772182254,-0.0049700000000000005,-0.0049700000000000005,1,-0.0049700000000000005
54.205,0.039864397721822535,-0.00695,-0.00695,1,-0.00695
54.21,0.03881439772182254,-0.008,-0.008,1,-0.008
54.215,0.03856439772182254,-0.00825,-0.00825,1,-0.00825
54.22,0.03842439772182254,-0.00839,-0.00839,1,-0.00839
54.225,0.03910439772182254,-0.00771,-0.00771,1,-0.00771
54.23,0.040614397721822536,-0.0062,-0.0062,1,-0.0062
54.235,0.042764397721822535,-0.00405,-0.00405,1,-0.00405
54.24,0.044194397721822536,-0.00262,-0.00262,1,-0.00262
54.245,0.04395439772182254,-0.00286,-0.00286,1,-0.00286
54.25,0.04325439772182254,-0.00356,-0.0035600000000000002,1,-0.00356
54.255,0.04264439772182254,-0.00417,-0.00417,1,-0.00417
54.26,0.04187439772182254,-0.00494,-0.00494,1,-0.00494
54.265,0.040544397721822535,-0.00627,-0.00627,1,-0.00627
54.27,0.03883439772182254,-0.00798,-0.00798,1,-0.00798
54.275,0.03738439772182254,-0.00943,-0.00943,1,-0.00943
54.28,0.03736439772182254,-0.00945,-0.00945,1,-0.00945
54.285,0.038284397721822544,-0.00853,-0.00853,1,-0.00853
54.29,0.03944439772182254,-0.0073700000000000015,-0.0073700000000000015,1,-0.0073700000000000015
54.295,0.04026439772182254,-0.00655,-0.00655,1,-0.00655
54.3,0.041224397721822535,-0.00559,-0.0055899999999999995,1,-0.00559
54.305,0.042384397721822537,-0.00443,-0.00443,1,-0.00443
54.31,0.043534397721822535,-0.00328,-0.00328,1,-0.00328
54.315,0.04423439772182254,-0.0025800000000000003,-0.0025800000000000003,1,-0.0025800000000000003
54.32,0.043764397721822536,-0.00305,-0.00305,1,-0.00305
54.325,0.042784397721822534,-0.00403,-0.00403,1,-0.00403
54.33,0.04184439772182254,-0.0049700000000000005,-0.0049700000000000005,1,-0.0049700000000000005
54.335,0.040904397721822534,-0.00591,-0.00591,1,-0.00591
54.34,0.039844397721822536,-0.0069700000000000005,-0.0069700000000000005,1,-0.0069700000000000005
54.345,0.038754397721822535,-0.00806,-0.00806,1,-0.00806
54.35,0.03822439772182254,-0.00859,-0.00859,1,-0.00859
54.355,0.038984397721822536,-0.00783,-0.00783,1,-0.00783
54.36,0.04048439772182254,-0.00633,-0.00633,1,-0.00633
54.365,0.041704397721822536,-0.00511,-0.00511,1,-0.00511
54.37,0.04211439772182254,-0.0047,-0.0047,1,-0.0047
54.375,0.04205439772182254,-0.00476,-0.00476,1,-0.00476
54.38,0.041584397721822534,-0.005229999999999999,-0.005229999999999999,1,-0.005229999999999999
54.385,0.040544397721822535,-0.00627,-0.00627,1,-0.00627
54.39,0.03915439772182254,-0.007659999999999998,-0.007659999999999998,1,-0.007659999999999998
54.395,0.037554397721822536,-0.00926,-0.00926,1,-0.00926
54.4,0.036214397721822535,-0.0106,-0.0106,1,-0.0106
54.405,0.03550439772182254,-0.01131,-0.011309999999999999,1,-0.01131
54.41,0.03564439772182254,-0.01117,-0.011170000000000001,1,-0.01117
54.415,0.03643439772182254,-0.01038,-0.01038,1,-0.01038
54.42,0.03744439772182254,-0.00937,-0.00937,1,-0.00937
54.425,0.038414397721822535,-0.0084,-0.0084,1,-0.0084
54.43,0.039184397721822535,-0.00763,-0.00763,1,-0.00763
54.435,0.03947439772182254,-0.00734,-0.00734,1,-0.00734
54.44,0.03944439772182254,-0.0073700000000000015,-0.0073700000000000015,1,-0.0073700000000000015
54.445,0.038844397721822535,-0.00797,-0.00797,1,-0.00797
54.45,0.037554397721822536,-0.00926,-0.00926,1,-0.00926
54.455,0.03589439772182254,-0.01092,-0.010920000000000001,1,-0.01092
54.46,0.034674397721822535,-0.01214,-0.01214,1,-0.01214
54.465,0.034014397721822534,-0.0128,-0.0128,1,-0.0128
54.47,0.033794397721822536,-0.01302,-0.013019999999999999,1,-0.01302
54.475,0.03421439772182254,-0.0126,-0.0126,1,-0.0126
54.48,0.035354397721822535,-0.01146,-0.01146,1,-0.01146
54.485,0.036624397721822535,-0.01019,-0.010190000000000001,1,-0.01019
54.49,0.03777439772182254,-0.00904,-0.009040000000000001,1,-0.00904
54.495,0.03842439772182254,-0.00839,-0.00839,1,-0.00839
54.5,0.03872439772182254,-0.00809,-0.00809,1,-0.00809
54.505,0.03887439772182254,-0.007940000000000001,-0.007940000000000001,1,-0.007940000000000001
54.51,0.038004397721822535,-0.00881,-0.00881,1,-0.00881
54.515,0.03657439772182254,-0.01024,-0.01024,1,-0.01024
54.52,0.03521439772182254,-0.0116,-0.0116,1,-0.0116
54.525,0.034224397721822536,-0.01259,-0.01259,1,-0.01259
54.53,0.033524397721822544,-0.01329,-0.01329,1,-0.01329
54.535,0.03321439772182254,-0.0136,-0.0136,1,-0.0136
54.54,0.03393439772182254,-0.01288,-0.01288,1,-0.01288
54.545,0.034724397721822536,-0.01209,-0.01209,1,-0.01209
54.55,0.03582439772182254,-0.01099,-0.01099,1,-0.01099
54.555,0.037124397721822536,-0.00969,-0.00969,1,-0.00969
54.56,0.037914397721822535,-0.0089,-0.0089,1,-0.0089
54.565,0.03819439772182254,-0.008620000000000001,-0.008620000000000001,1,-0.008620000000000001
54.57,0.038214397721822536,-0.0086,-0.0086,1,-0.0086
54.575,0.03725439772182254,-0.00956,-0.009559999999999999,1,-0.00956
54.58,0.03593439772182254,-0.01088,-0.010879999999999999,1,-0.01088
54.585,0.034674397721822535,-0.01214,-0.01214,1,-0.01214
54.59,0.03342439772182254,-0.01339,-0.01339,1,-0.01339
54.595,0.032594397721822536,-0.014219999999999997,-0.014219999999999997,1,-0.014219999999999997
54.6,0.032814397721822534,-0.014,-0.013999999999999999,1,-0.014
54.605,0.03384439772182254,-0.01297,-0.012969999999999999,1,-0.01297
54.61,0.035034397721822534,-0.01178,-0.01178,1,-0.01178
54.615,0.03623439772182254,-0.01058,-0.010579999999999999,1,-0.01058
54.62,0.03727439772182254,-0.00954,-0.00954,1,-0.00954
54.625,0.03759439772182254,-0.00922,-0.00922,1,-0.00922
54.63,0.037624397721822536,-0.00919,-0.00919,1,-0.00919
54.635,0.037074397721822534,-0.00974,-0.00974,1,-0.00974
54.64,0.035694397721822535,-0.01112,-0.01112,1,-0.01112
54.645,0.03423439772182254,-0.01258,-0.01258,1,-0.01258
54.65,0.03333439772182254,-0.01348,-0.01348,1,-0.01348
54.655,0.033064397721822535,-0.01375,-0.01375,1,-0.01375
54.66,0.03333439772182254,-0.01348,-0.01348,1,-0.01348
54.665,0.03394439772182254,-0.01287,-0.01287,1,-0.01287
54.67,0.034814397721822536,-0.012,-0.012,1,-0.012
54.675,0.035964397721822534,-0.01085,-0.01085,1,-0.01085
54.68,0.03709439772182254,-0.00972,-0.00972,1,-0.00972
54.685,0.037644397721822535,-0.00917,-0.009170000000000001,1,-0.00917
54.69,0.03725439772182254,-0.00956,-0.009559999999999999,1,-0.00956
54.695,0.03665439772182254,-0.01016,-0.010159999999999999,1,-0.01016
54.7,0.03620439772182254,-0.01061,-0.01061,1,-0.01061
54.705,0.03568439772182254,-0.01113,-0.01113,1,-0.01113
54.71,0.03491439772182254,-0.0119,-0.0119,1,-0.0119
54.715,0.03429439772182254,-0.01252,-0.01252,1,-0.01252
54.72,0.03434439772182254,-0.01247,-0.01247,1,-0.01247
54.725,0.034994397721822536,-0.01182,-0.01182,1,-0.01182
54.73,0.03593439772182254,-0.01088,-0.010879999999999999,1,-0.01088
54.735,0.036424397721822536,-0.01039,-0.01039,1,-0.01039
54.74,0.03679439772182254,-0.01002,-0.010020000000000001,1,-0.01002
54.745,0.037644397721822535,-0.00917,-0.009170000000000001,1,-0.00917
54.75,0.03849439772182254,-0.008320000000000001,-0.008320000000000001,1,-0.008320000000000001
54.755,0.03881439772182254,-0.008,-0.008,1,-0.008
54.76,0.038644397721822536,-0.00817,-0.00817,1,-0.00817
54.765,0.038104397721822544,-0.008709999999999999,-0.008709999999999999,1,-0.008709999999999999
54.77,0.03738439772182254,-0.00943,-0.00943,1,-0.00943
54.775,0.03643439772182254,-0.01038,-0.01038,1,-0.01038
54.78,0.03554439772182254,-0.01127,-0.01127,1,-0.01127
54.785,0.03429439772182254,-0.01252,-0.01252,1,-0.01252
54.79,0.033294397721822536,-0.01352,-0.013519999999999999,1,-0.01352
54.795,0.033564397721822535,-0.01325,-0.01325,1,-0.01325
54.8,0.03444439772182254,-0.01237,-0.01237,1,-0.01237
54.805,0.036064397721822544,-0.01075,-0.01075,1,-0.01075
54.81,0.037664397721822535,-0.00915,-0.00915,1,-0.00915
54.815,0.03836439772182254,-0.00845,-0.00845,1,-0.00845
54.82,0.038934397721822535,-0.00788,-0.00788,1,-0.00788
54.825,0.039294397721822534,-0.0075200000000000015,-0.0075200000000000015,1,-0.0075200000000000015
54.83,0.038894397721822536,-0.00792,-0.00792,1,-0.00792
54.835,0.038324397721822535,-0.008490000000000001,-0.008490000000000001,1,-0.008490000000000001
54.84,0.037164397721822534,-0.00965,-0.00965,1,-0.00965
54.845,0.035604397721822535,-0.01121,-0.01121,1,-0.01121
54.85,0.034834397721822535,-0.01198,-0.01198,1,-0.01198
54.855,0.03512439772182254,-0.01169,-0.01169,1,-0.01169
54.86,0.035874397721822535,-0.01094,-0.01094,1,-0.01094
54.865,0.036624397721822535,-0.01019,-0.010190000000000001,1,-0.01019
54.87,0.036804397721822535,-0.01001,-0.01001,1,-0.01001
54.875,0.03600439772182254,-0.01081,-0.01081,1,-0.01081
54.88,0.03638439772182254,-0.01043,-0.01043,1,-0.01043
54.885,0.036984397721822534,-0.00983,-0.00983,1,-0.00983
54.89,0.03598439772182254,-0.01083,-0.01083,1,-0.01083
54.895,0.03376439772182254,-0.01305,-0.01305,1,-0.01305
54.9,0.03212439772182254,-0.01469,-0.01469,1,-0.01469
54.905,0.03206439772182254,-0.01475,-0.01475,1,-0.01475
54.91,0.032934397721822536,-0.013880000000000002,-0.013880000000000002,1,-0.013880000000000002
54.915,0.03300439772182254,-0.01381,-0.01381,1,-0.01381
54.92,0.03189439772182254,-0.01492,-0.01492,1,-0.01492
54.925,0.03178439772182254,-0.015030000000000003,-0.015030000000000003,1,-0.015030000000000003
54.93,0.03371439772182254,-0.0131,-0.0131,1,-0.0131
54.935,0.03561439772182254,-0.0112,-0.0112,1,-0.0112
54.94,0.03607439772182254,-0.01074,-0.010740000000000001,1,-0.01074
54.945,0.03625439772182254,-0.01056,-0.01056,1,-0.01056
54.95,0.036644397721822534,-0.01017,-0.01017,1,-0.01017
54.955,0.03715439772182254,-0.00966,-0.00966,1,-0.00966
54.96,0.03749439772182254,-0.00932,-0.00932,1,-0.00932
54.965,0.03695439772182254,-0.00986,-0.009859999999999999,1,-0.00986
54.97,0.03657439772182254,-0.01024,-0.01024,1,-0.01024
54.975,0.036604397721822536,-0.01021,-0.010209999999999999,1,-0.01021
54.98,0.03674439772182254,-0.01007,-0.01007,1,-0.01007
54.985,0.03665439772182254,-0.01016,-0.010159999999999999,1,-0.01016
54.99,0.03683439772182254,-0.00998,-0.00998,1,-0.00998
54.995,0.03745439772182254,-0.00936,-0.00936,1,-0.00936
55.0,0.038324397721822535,-0.008490000000000001,-0.008490000000000001,1,-0.008490000000000001
55.005,0.039094397721822535,-0.00772,-0.00772,1,-0.00772
55.01,0.03956439772182254,-0.00725,-0.00725,1,-0.00725
55.015,0.039754397721822536,-0.00706,-0.0070599999999999994,1,-0.00706
55.02,0.03883439772182254,-0.00798,-0.00798,1,-0.00798
55.025,0.03758439772182254,-0.00923,-0.00923,1,-0.00923
55.03,0.03600439772182254,-0.01081,-0.01081,1,-0.01081
55.035,0.03459439772182254,-0.01222,-0.01222,1,-0.01222
55.04,0.03432439772182254,-0.01249,-0.012490000000000001,1,-0.01249
55.045,0.034174397721822534,-0.01264,-0.01264,1,-0.01264
55.05,0.033884397721822536,-0.01293,-0.01293,1,-0.01293
55.055,0.034084397721822535,-0.01273,-0.01273,1,-0.01273
55.06,0.035084397721822536,-0.01173,-0.011729999999999999,1,-0.01173
55.065,0.035874397721822535,-0.01094,-0.01094,1,-0.01094
55.07,0.036534397721822535,-0.01028,-0.01028,1,-0.01028
55.075,0.036194397721822535,-0.01062,-0.010620000000000001,1,-0.01062
55.08,0.035354397721822535,-0.01146,-0.01146,1,-0.01146
